"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","Riotime","strptime","day","hour","statusSource_new","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:42:40,FALSE,NA,"762509308990939137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laureinkm",23,TRUE,FALSE,NA,NA,2016-08-07 23:42:40,2016-08-07 23:42:40,7,23,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,0
"RT @StevenNak: I am already amazed and so proud of the success in Rio so far. #TeamUSA #Rio2016 #Olympics",FALSE,0,NA,2016-08-08 04:41:51,FALSE,NA,"762509102446735360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","savsalud",1,TRUE,FALSE,NA,NA,2016-08-07 23:41:51,2016-08-07 23:41:51,7,23,"Twitter for iPhone",0,2,0,0,2,0,0,1,0,2
"I am already amazed and so proud of the success in Rio so far. #TeamUSA #Rio2016 #Olympics",FALSE,4,NA,2016-08-08 04:40:19,FALSE,NA,"762508718307024896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StevenNak",1,FALSE,FALSE,NA,NA,2016-08-07 23:40:19,2016-08-07 23:40:19,7,23,"Twitter for iPhone",0,2,0,0,2,0,0,1,0,2
" #Olympics #TeamUSA",FALSE,0,NA,2016-08-08 04:37:14,FALSE,NA,"762507940527943682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorganDavii",0,FALSE,FALSE,NA,NA,2016-08-07 23:37:14,2016-08-07 23:37:14,7,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"@swimiller wahooooo it was so exciting and amazing to watch #Rio2016 #TeamUSA ",FALSE,2,"swimiller",2016-08-08 04:34:16,FALSE,"762506816014082049","762507195418279936","217463044","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeanieDev",0,FALSE,FALSE,NA,NA,2016-08-07 23:34:16,2016-08-07 23:34:16,7,23,"Twitter for Android",0,2,0,1,1,0,1,0,0,1
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:33:34,FALSE,NA,"762507016694734849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiroki_bomber",23,TRUE,FALSE,NA,NA,2016-08-07 23:33:34,2016-08-07 23:33:34,7,23,"Twitter for Android",0,1,0,0,0,0,0,0,0,0
"RT @Ldoc32: Wow.  #MichaelPhelps killed that final 50. Was key to #TeamUSA win in 4x100 #RioOlympics2016",FALSE,0,NA,2016-08-08 04:30:33,FALSE,NA,"762506260193218560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrMcM",2,TRUE,FALSE,NA,NA,2016-08-07 23:30:33,2016-08-07 23:30:33,7,23,"Twitter for iPad",0,0,0,0,0,0,0,0,0,0
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:30:24,FALSE,NA,"762506222062833665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daniellec_16",23,TRUE,FALSE,NA,NA,2016-08-07 23:30:24,2016-08-07 23:30:24,7,23,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,0
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:29:40,FALSE,NA,"762506037454704642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolgee2012",23,TRUE,FALSE,NA,NA,2016-08-07 23:29:40,2016-08-07 23:29:40,7,23,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,0
"Interesting to see some of #TeamUSA practice cupping, like Phelps on his right shoulder. Saw as a kid in Vietnam #Eastern #HolisticHealth",FALSE,0,NA,2016-08-08 04:29:27,FALSE,NA,"762505983176302592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Julie_Quach",0,FALSE,FALSE,NA,NA,2016-08-07 23:29:27,2016-08-07 23:29:27,7,23,"Twitter for Android",0,0,1,1,0,1,0,1,1,3
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:28:34,FALSE,NA,"762505758843899904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eddienotfunny",23,TRUE,FALSE,NA,NA,2016-08-07 23:28:34,2016-08-07 23:28:34,7,23,"Twitter Web Client",0,1,0,0,0,0,0,0,0,0
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:27:03,FALSE,NA,"762505379766874114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boycott_blazers",23,TRUE,FALSE,NA,NA,2016-08-07 23:27:03,2016-08-07 23:27:03,7,23,"Twitter for Android",0,1,0,0,0,0,0,0,0,0
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:26:46,FALSE,NA,"762505308086284288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trina_simone",23,TRUE,FALSE,NA,NA,2016-08-07 23:26:46,2016-08-07 23:26:46,7,23,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,0
"RT @TheRickyDavila: And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold ht",FALSE,0,NA,2016-08-08 04:26:44,FALSE,NA,"762505297730469889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stmichellesc",23,TRUE,FALSE,NA,NA,2016-08-07 23:26:44,2016-08-07 23:26:44,7,23,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,0
"RT @Young_NorCak: From a Tar Heel &amp; active duty Airman, SALUTE.@packswimdive .@heldilox for the real emotions on the medal stand! CONGRATS!",FALSE,0,NA,2016-08-08 04:26:10,FALSE,NA,"762505155019362304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fenwaynine",1,TRUE,FALSE,NA,NA,2016-08-07 23:26:10,2016-08-07 23:26:10,7,23,"Twitter for iPhone",0,2,0,0,3,0,2,2,1,4
"And @MichaelPhelps proves once again why he's the greatest Olympian of all time. #MichaelPhelps #TeamUSA #GoForGold https://t.co/MakT0V4dG5",FALSE,125,NA,2016-08-08 04:26:08,FALSE,NA,"762505148597809153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRickyDavila",23,FALSE,FALSE,NA,NA,2016-08-07 23:26:08,2016-08-07 23:26:08,7,23,"Twitter for iPhone",0,1,0,0,0,0,0,0,0,0
"RT @bessdavis: Cheers to these awesome #TeamUSA ladies bringing home the gold medals! The 2 golds so far for #USA by shooting &amp; swimming st",FALSE,0,NA,2016-08-08 04:26:05,FALSE,NA,"762505136505655297",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iampossibleorg",1,TRUE,FALSE,NA,NA,2016-08-07 23:26:05,2016-08-07 23:26:05,7,23,"Twitter for iPad",1,0,0,1,0,0,0,0,1,1
"@MichaelPhelps gives @heldilox a sign of support after he got emotional on the podium. Amazing! #TeamUSA #Rio2016 https://t.co/olbN1GxFYY",FALSE,0,"MichaelPhelps",2016-08-08 04:23:05,FALSE,NA,"762504378523672577","225539878","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jas0989",0,FALSE,FALSE,NA,NA,2016-08-07 23:23:05,2016-08-07 23:23:05,7,23,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"Waka Flocka Flame - Here Comes That Bullshit, has to be our National Anthem. #TeamUSA",FALSE,0,NA,2016-08-08 04:22:07,FALSE,NA,"762504137015779328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TangoCupid",0,FALSE,FALSE,NA,NA,2016-08-07 23:22:07,2016-08-07 23:22:07,7,23,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"RT @TheRickyDavila: #SundayFunday is watching Serena Williams (Queen Of Tennis) in action.  #USA #Rio2016 #TeamUSA #SerenaWilliams http",FALSE,0,NA,2016-08-08 04:21:52,FALSE,NA,"762504072662364161",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThavinMarcob",18,TRUE,FALSE,NA,NA,2016-08-07 23:21:52,2016-08-07 23:21:52,7,23,"Twitter for iPad",0,0,0,0,0,0,0,0,0,1
"Go #TeamUSA !  https://t.co/RK5dbofTaQ",FALSE,1,NA,2016-08-08 04:19:07,FALSE,NA,"762503379792728064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","50ShadesFever",0,FALSE,FALSE,NA,NA,2016-08-07 23:19:07,2016-08-07 23:19:07,7,23,"Twitter for iPad",0,0,0,0,0,0,0,0,0,0
"Phelps got his 19th gold medal!#TeamUSA",FALSE,1,NA,2016-08-08 04:18:52,FALSE,NA,"762503317247229953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ry_an_k",0,FALSE,FALSE,NA,NA,2016-08-07 23:18:52,2016-08-07 23:18:52,7,23,"Twitter for iPhone",0,1,0,0,1,0,1,1,0,2
"@heldilox so many emotions on the podium, gotta love it! Congrats your first medal! #proudtobeanamerican #TeamUSA",FALSE,0,"heldilox",2016-08-08 04:14:59,FALSE,NA,"762502343430512641","518115686","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaeWarr6ck",0,FALSE,FALSE,NA,NA,2016-08-07 23:14:59,2016-08-07 23:14:59,7,23,"Twitter for Android",0,1,0,0,2,0,1,1,0,2
"So proud of #TeamUSA tonight! @MichaelPhelps @katieledecky @Aly_Raisman @Simone_Biles @gabrielledoug @lzhernandez02 #Rio2016",FALSE,1,NA,2016-08-08 04:14:32,FALSE,NA,"762502228074573825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brittsims97",0,FALSE,FALSE,NA,NA,2016-08-07 23:14:32,2016-08-07 23:14:32,7,23,"Twitter for Android",0,1,0,0,1,0,0,1,0,1
"For a total of 23 Olympic medals #AllHailAquaman #MichaelPhelps #TeamUSA #RIO2016 https://t.co/8J9lJV2mcU",FALSE,0,NA,2016-08-08 04:12:39,FALSE,NA,"762501752532848640",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GrayMercado",0,FALSE,FALSE,NA,NA,2016-08-07 23:12:39,2016-08-07 23:12:39,7,23,"Facebook",0,0,0,0,0,0,0,0,0,0
"Way to go @Aly_Raisman! Phenomenal Five! Let's go #TeamUSA!!",FALSE,0,"Aly_Raisman",2016-08-08 04:12:08,FALSE,"762460891208048640","762501623616720898","372891057","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TarreApreala",0,FALSE,FALSE,NA,NA,2016-08-07 23:12:08,2016-08-07 23:12:08,7,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"AMERICA. #TeamUSA #Rio2016  https://t.co/jEAewDq0E4",FALSE,0,NA,2016-08-08 04:11:07,FALSE,NA,"762501367076302851",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lwhack",0,FALSE,FALSE,NA,NA,2016-08-07 23:11:07,2016-08-07 23:11:07,7,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"From a Tar Heel &amp; active duty Airman, SALUTE.@packswimdive .@heldilox for the real emotions on the medal stand! CONGRATS!! #GOLD #TeamUSA",FALSE,1,NA,2016-08-08 04:10:12,FALSE,NA,"762501137152905216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Young_NorCak",1,FALSE,FALSE,NA,NA,2016-08-07 23:10:12,2016-08-07 23:10:12,7,23,"Twitter for iPhone",0,1,0,0,2,0,1,2,1,4
"RT @TheRickyDavila: #SundayFunday is watching Serena Williams (Queen Of Tennis) in action.  #USA #Rio2016 #TeamUSA #SerenaWilliams http",FALSE,0,NA,2016-08-08 04:09:40,FALSE,NA,"762501005305012224",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","JaswantWadher",18,TRUE,FALSE,NA,NA,2016-08-07 23:09:40,2016-08-07 23:09:40,7,23,"Twitter for Windows Phone",0,0,0,0,0,0,0,0,0,1
"God it gets me every time! #TeamUSA https://t.co/OnlzlecjnR",FALSE,3,NA,2016-08-08 04:09:19,FALSE,NA,"762500916188635137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KerCar",1,FALSE,FALSE,NA,NA,2016-08-07 23:09:19,2016-08-07 23:09:19,7,23,"Twitter for Android",0,2,0,1,1,0,0,1,0,1
"RT @_nicoleeannee: Gonna sit here and drink my milkshake while #TeamUSA kills it #gymnastics",FALSE,0,NA,2016-08-08 04:07:54,FALSE,NA,"762500557038694400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vprocopio817",1,TRUE,FALSE,NA,NA,2016-08-07 23:07:54,2016-08-07 23:07:54,7,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"End of Day 2: #TeamUSA in 1st place! https://t.co/EL4bexMKDg",FALSE,1,NA,2016-08-08 04:06:51,FALSE,NA,"762500293728677889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MykeyDay",0,FALSE,FALSE,NA,NA,2016-08-07 23:06:51,2016-08-07 23:06:51,7,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"He's the man!! #MichaelPhelps #teamusa #usswimming #Gold",FALSE,0,NA,2016-08-08 04:04:04,FALSE,NA,"762499592290054144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisPMairs",0,FALSE,FALSE,NA,NA,2016-08-07 23:04:04,2016-08-07 23:04:04,7,23,"Twitter for Android",0,0,0,0,0,0,0,0,0,1
"Back on top! #TeamUSA #Rio2016 https://t.co/2EErIDInbg",FALSE,0,NA,2016-08-08 04:03:46,FALSE,NA,"762499520177410049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tommymcdowell25",0,FALSE,FALSE,NA,NA,2016-08-07 23:03:46,2016-08-07 23:03:46,7,23,"Twitter for iPhone",0,1,0,0,0,0,0,1,0,1
"#TeamUSA https://t.co/DcpRHsIqEa",FALSE,0,NA,2016-08-08 04:02:25,FALSE,NA,"762499179050479620",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","iroastcelebs",0,FALSE,FALSE,NA,NA,2016-08-07 23:02:25,2016-08-07 23:02:25,7,23,"Mobile Web (M5)",0,0,0,0,0,0,0,0,0,0
"Definitely NOT crying watching the medal ceremony !!! #TeamUSA #Rio2016 #Olympics",FALSE,0,NA,2016-08-08 04:01:25,FALSE,NA,"762498927094435840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LadyQ_Baby",0,FALSE,FALSE,NA,NA,2016-08-07 23:01:25,2016-08-07 23:01:25,7,23,"Twitter for iPhone",0,1,0,0,2,1,2,1,1,2
"I can't even with this kid crying on the podium...man talk about a great feeling! #TeamUSA #Gold #400mrelay",FALSE,0,NA,2016-08-08 04:01:16,FALSE,NA,"762498889257627648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JSki521",0,FALSE,FALSE,NA,NA,2016-08-07 23:01:16,2016-08-07 23:01:16,7,23,"Twitter for iPhone",1,1,1,1,1,2,1,1,2,3
"Michael Phelps is truly the man #TeamUSA",FALSE,3,NA,2016-08-08 04:00:29,FALSE,NA,"762498693626855424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marco_murtha",0,FALSE,FALSE,NA,NA,2016-08-07 23:00:29,2016-08-07 23:00:29,7,23,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"RT @WorldCupallstar: After Day 1 (Team Qualifications) all we can say is WOW #TeamUSA #Olympics #ArtisticGymnastics  https://t.co",FALSE,0,NA,2016-08-08 03:59:44,FALSE,NA,"762498502677057537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SierraSarver",38,TRUE,FALSE,NA,NA,2016-08-07 22:59:44,2016-08-07 22:59:44,7,22,"Twitter for iPhone",0,0,0,0,0,0,0,1,0,0
"#TeamUSA running things! https://t.co/R7ri6ezvXB",FALSE,0,NA,2016-08-08 03:59:27,FALSE,NA,"762498434330791941",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iFly__High",0,FALSE,FALSE,NA,NA,2016-08-07 22:59:27,2016-08-07 22:59:27,7,22,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"Always impressive yet never surprising watching American women dominate the Olympics! #USA #TeamUSA",FALSE,0,NA,2016-08-08 03:59:01,FALSE,NA,"762498323836051456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SPRINGBR3AK98",0,FALSE,FALSE,NA,NA,2016-08-07 22:59:01,2016-08-07 22:59:01,7,22,"Twitter for iPhone",1,0,0,1,0,0,1,0,1,1
"Third place and didn't make it. Terrible. Gabby is showing real class. #TeamUSA #Rio2016",FALSE,1,NA,2016-08-08 03:56:41,FALSE,NA,"762497736738418690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msharris116",0,FALSE,FALSE,NA,NA,2016-08-07 22:56:41,2016-08-07 22:56:41,7,22,"Twitter for Android",1,0,1,1,0,1,0,1,1,1
"The USA women's gymnastics team is almost 10 points above any other country. 10 points y'all.... that's unheard-of. 
#TeamUSA",FALSE,6,NA,2016-08-08 03:56:40,FALSE,NA,"762497732003045376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaneRyanSmith1",0,FALSE,FALSE,NA,NA,2016-08-07 22:56:40,2016-08-07 22:56:40,7,22,"Twitter for Android",0,0,0,0,0,0,0,1,0,0
"I don't like this only bring two from a country! @gabrielledoug deserves to compete. #Olympics2016 #TeamUSA",FALSE,0,NA,2016-08-08 03:56:13,FALSE,NA,"762497618794590208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lyss325",0,FALSE,FALSE,NA,NA,2016-08-07 22:56:13,2016-08-07 22:56:13,7,22,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"@Rio2016_en @NBCOlympics Gabby Douglas #Gymnastics #Rio2016 #TeamUSA",FALSE,0,"Rio2016_en",2016-08-08 03:56:09,FALSE,NA,"762497600738045953","88703900","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riano86",0,FALSE,FALSE,NA,NA,2016-08-07 22:56:09,2016-08-07 22:56:09,7,22,"Twitter for Android",0,0,0,0,0,0,0,0,0,0
"RT @Julie_Quach: Hahaha aw. That's cute how the girls are talking about their nerves. ""I felt like I was going to vomit"" #teamusa #WomensGy",FALSE,0,NA,2016-08-08 03:55:42,FALSE,NA,"762497488276234241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hauteandfound",1,TRUE,FALSE,NA,NA,2016-08-07 22:55:42,2016-08-07 22:55:42,7,22,"Twitter for iPhone",0,0,1,0,0,0,0,0,0,1
"Go girls!!!!!  #Rio2016 #RioOlympics2016 #Olympics #TeamUSA #USA #WomensGymnastics #simonbiles #AlyRaisman #BlackGirlsRock",FALSE,0,NA,2016-08-08 03:55:38,FALSE,NA,"762497472337817600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jocey215",0,FALSE,FALSE,NA,NA,2016-08-07 22:55:38,2016-08-07 22:55:38,7,22,"Twitter for iPad",0,0,0,0,0,0,0,0,0,0
"RT @hugitoutbitch: #TeamUSA IS 9.2 POINTS AHEAD OF THE REST OF THE DAMN COUNTRIES. 
CAN U SAY 

D O M I N A N C E ",FALSE,0,NA,2016-08-08 03:54:37,FALSE,NA,"762497215810023425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Q_Taryntino",1,TRUE,FALSE,NA,NA,2016-08-07 22:54:37,2016-08-07 22:54:37,7,22,"Twitter for iPhone",1,0,1,0,0,0,0,0,1,2
"RT @nicolehare93: these girls have been on  tonight, amazing job. @Aly_Raisman @Simone_Biles @gabrielledoug @lzhernandez02 @MadisonKocian",FALSE,0,NA,2016-08-08 03:54:13,FALSE,NA,"762497116572745728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiSa_SiMpSoN_3",1,TRUE,FALSE,NA,NA,2016-08-07 22:54:13,2016-08-07 22:54:13,7,22,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,1
"Women's gymnastics is one of the best things to watch #TeamUSA #Rio2016",FALSE,1,NA,2016-08-08 03:53:24,FALSE,NA,"762496909479071746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TRUELLaDeVil",0,FALSE,FALSE,NA,NA,2016-08-07 22:53:24,2016-08-07 22:53:24,7,22,"Twitter for iPhone",0,1,0,1,0,0,0,0,0,0
"@USAGym Our ladies are awesome! So proud of you after the prelims!!! #TeamUSA",FALSE,1,"USAGym",2016-08-08 03:51:53,FALSE,NA,"762496527298236420","43124180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AU_martha",0,FALSE,FALSE,NA,NA,2016-08-07 22:51:53,2016-08-07 22:51:53,7,22,"Twitter for iPhone",0,1,0,0,1,0,0,1,0,1
"I just love the girls gymnastics team, they are doing fabulous so far in Rio! #TeamUSA",FALSE,2,NA,2016-08-08 03:51:35,FALSE,NA,"762496453100998656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachaelmoore27",0,FALSE,FALSE,NA,NA,2016-08-07 22:51:35,2016-08-07 22:51:35,7,22,"Twitter for iPhone",0,0,0,0,1,0,0,1,0,1
"#WomensGymnastics are OUTSTANDING!!!!  #Rio2016 #Olympics #squadgoals @NBCOlympics #TeamUSA #gymnastics @USAGym",FALSE,0,NA,2016-08-08 03:51:07,FALSE,NA,"762496334859345920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsLSpatz",0,FALSE,FALSE,NA,NA,2016-08-07 22:51:07,2016-08-07 22:51:07,7,22,"Twitter for iPhone",0,0,0,0,1,0,0,0,1,1
"These ladies are amazing! #TeamUSA @Rio2016_en  https://t.co/B9cfMsqY1l",FALSE,3,NA,2016-08-08 03:50:59,FALSE,NA,"762496299954339845",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brettharrell",0,FALSE,FALSE,NA,NA,2016-08-07 22:50:59,2016-08-07 22:50:59,7,22,"Twitter for iPhone",0,0,0,0,0,0,0,0,0,0
"The discussion by the Women's Gymnastics team before the final score was just #GoldMedal #Awesome #Olympics #TeamUSA",FALSE,0,NA,2016-08-08 03:50:33,FALSE,NA,"762496194434113540",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RamanaRames",0,FALSE,FALSE,NA,NA,2016-08-07 22:50:33,2016-08-07 22:50:33,7,22,"Twitter for iPhone",0,1,0,0,1,0,1,1,0,2
"these girls have been on  tonight, amazing job. @Aly_Raisman @Simone_Biles @gabrielledoug @lzhernandez02 @MadisonKocian. #TeamUSA",FALSE,2,NA,2016-08-08 03:50:24,FALSE,NA,"762496156660183040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicolehare93",1,FALSE,FALSE,NA,NA,2016-08-07 22:50:24,2016-08-07 22:50:24,7,22,"Twitter Web Client",0,0,0,0,0,0,0,0,0,1
"#TeamUSA gymnastics team is amazing. I love the love they have for each other. #TeamWorkMakesTheDreamWork #Rio2016#USAGymnastics",FALSE,0,NA,2016-08-08 03:50:24,FALSE,NA,"762496154231713792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaLovelyBee",0,FALSE,FALSE,NA,NA,2016-08-07 22:50:24,2016-08-07 22:50:24,7,22,"Twitter for iPhone",0,0,0,0,1,0,0,1,0,1
